Entity,Code,Day,total_vaccinations
Africa,,2022-11-27,700398121
Africa,,2022-11-28,701855926
Africa,,2022-11-29,701877659
Africa,,2022-11-30,701885742
Africa,,2022-12-01,701902808
Africa,,2022-12-02,701910711
Africa,,2022-12-03,701916205
Africa,,2022-12-04,702997195
Africa,,2022-12-05,703001608
Africa,,2022-12-06,703006395
Africa,,2022-12-07,703021591
Africa,,2022-12-08,703027566
Africa,,2022-12-09,703033693
Africa,,2022-12-10,703038391
Africa,,2022-12-11,721517911
Africa,,2022-12-12,722043709
Africa,,2022-12-13,722048532
Africa,,2022-12-14,722053331
Africa,,2022-12-15,722058778
Africa,,2022-12-16,722062183
Africa,,2022-12-17,722062562
Africa,,2022-12-18,733278620
Africa,,2022-12-19,733278620
Africa,,2022-12-20,733284399
Africa,,2022-12-21,733287780
Africa,,2022-12-22,734121498
Africa,,2022-12-23,734123915
Africa,,2022-12-24,734125087
Africa,,2022-12-25,734312749
Africa,,2022-12-26,734312749
Africa,,2022-12-27,734312749
Africa,,2022-12-28,734312749
Africa,,2022-12-29,734312749
Africa,,2022-12-30,734312749
Africa,,2022-12-31,734312749
Africa,,2023-01-01,734933334
Africa,,2023-01-02,735138733
Africa,,2023-01-03,735282978
Africa,,2023-01-04,735282978
Africa,,2023-01-05,735282978
Africa,,2023-01-06,735361195
Africa,,2023-01-07,735361195
Africa,,2023-01-08,741804656
Africa,,2023-01-09,741804656
Africa,,2023-01-10,741804656
Africa,,2023-01-11,741804656
Africa,,2023-01-12,741804656
Africa,,2023-01-13,741804656
Africa,,2023-01-14,741804656
Africa,,2023-01-15,746572156
Africa,,2023-01-16,746599967
Africa,,2023-01-17,746600605
Africa,,2023-01-18,746600605
Africa,,2023-01-19,746600605
Africa,,2023-01-20,746600605
Africa,,2023-01-21,746600605
Africa,,2023-01-22,748626250
Africa,,2023-01-23,748626250
Africa,,2023-01-24,748626645
Africa,,2023-01-25,748626645
Africa,,2023-01-26,748626645
Africa,,2023-01-27,748626645
Africa,,2023-01-28,748626645
Africa,,2023-01-29,749118675
Africa,,2023-01-30,749118675
Africa,,2023-01-31,749799508
Africa,,2023-02-01,749799508
Africa,,2023-02-02,749799508
Africa,,2023-02-03,749799508
Africa,,2023-02-04,749848990
Africa,,2023-02-05,757460263
Africa,,2023-02-06,757460263
Africa,,2023-02-07,757460904
Africa,,2023-02-08,757460904
Africa,,2023-02-09,757460904
Africa,,2023-02-10,757460904
Africa,,2023-02-11,757460904
Africa,,2023-02-12,761387209
Africa,,2023-02-13,761392134
Africa,,2023-02-14,761393440
Africa,,2023-02-15,761393440
Africa,,2023-02-16,761393440
Africa,,2023-02-17,761393440
Africa,,2023-02-18,761393440
Africa,,2023-02-19,769733143
Africa,,2023-02-20,769733143
Africa,,2023-02-21,771344294
Africa,,2023-02-22,771344294
Africa,,2023-02-23,771344564
Africa,,2023-02-24,771344564
Africa,,2023-02-25,771344564
Africa,,2023-02-26,774248738
Africa,,2023-02-27,774248738
Africa,,2023-02-28,774249603
Africa,,2023-03-01,774249603
Africa,,2023-03-02,774249603
Africa,,2023-03-03,774249603
Africa,,2023-03-04,774249603
Africa,,2023-03-05,775751274
Africa,,2023-03-06,775751274
Africa,,2023-03-07,775751542
Africa,,2023-03-08,775751542
Africa,,2023-03-09,775751542
Africa,,2023-03-10,775751542
Africa,,2023-03-11,775751542
Africa,,2023-03-12,776710597
Africa,,2023-03-13,776710597
Africa,,2023-03-14,776711311
Africa,,2023-03-15,776780566
Africa,,2023-03-16,776780566
Africa,,2023-03-17,776780566
Africa,,2023-03-18,776780566
Africa,,2023-03-19,786607915
Africa,,2023-03-20,786607915
Africa,,2023-03-21,786608731
Africa,,2023-03-22,786608731
Africa,,2023-03-23,786608731
Africa,,2023-03-24,786608731
Africa,,2023-03-25,786608731
Africa,,2023-03-26,790475125
Africa,,2023-03-27,790475125
Africa,,2023-03-28,790476066
Africa,,2023-03-29,790476066
Africa,,2023-03-30,790476066
Africa,,2023-03-31,790476066
Africa,,2023-04-01,790476066
Africa,,2023-04-02,799533040
Africa,,2023-04-03,799533040
Africa,,2023-04-04,799534074
Africa,,2023-04-05,799534074
Africa,,2023-04-06,799534074
Africa,,2023-04-07,799534074
Africa,,2023-04-08,799534074
Africa,,2023-04-09,800701520
Africa,,2023-04-10,800701520
Africa,,2023-04-11,800701801
Africa,,2023-04-12,800701801
Africa,,2023-04-13,800701801
Africa,,2023-04-14,800701801
Africa,,2023-04-15,800701801
Africa,,2023-04-16,802333554
Africa,,2023-04-17,802333554
Africa,,2023-04-18,802334878
Africa,,2023-04-19,802334878
Africa,,2023-04-20,802334878
Africa,,2023-04-21,802334878
Africa,,2023-04-22,802334878
Africa,,2023-04-23,802617278
Africa,,2023-04-24,802617278
Africa,,2023-04-25,803343543
Africa,,2023-04-26,803343543
Africa,,2023-04-27,803343543
Africa,,2023-04-28,803343543
Africa,,2023-04-29,803343543
Africa,,2023-04-30,804428551
Africa,,2023-05-01,804428551
Africa,,2023-05-02,804428551
Africa,,2023-05-03,804429662
Africa,,2023-05-04,804429662
Africa,,2023-05-05,804429662
Africa,,2023-05-06,804429662
Africa,,2023-05-07,805391201
Africa,,2023-05-08,805391201
Africa,,2023-05-09,805391516
Africa,,2023-05-10,805391516
Africa,,2023-05-11,805391516
Africa,,2023-05-12,805391516
Africa,,2023-05-13,805391516
Africa,,2023-05-14,805555380
Africa,,2023-05-15,805555380
Africa,,2023-05-16,805556017
Africa,,2023-05-17,805556017
Africa,,2023-05-18,805556017
Africa,,2023-05-19,805556017
Africa,,2023-05-20,805556017
Africa,,2023-05-21,806806441
Africa,,2023-05-22,807468542
Africa,,2023-05-23,807470459
Africa,,2023-05-24,807470459
Africa,,2023-05-25,807470459
Africa,,2023-05-26,807470459
Africa,,2023-05-27,807470459
Africa,,2023-05-28,822289361
Africa,,2023-05-29,822289361
Africa,,2023-05-30,822290081
Africa,,2023-05-31,822290081
Africa,,2023-06-01,822290081
Africa,,2023-06-02,822290081
Africa,,2023-06-03,822290081
Africa,,2023-06-04,826311716
Africa,,2023-06-05,826311716
Africa,,2023-06-06,826312083
Africa,,2023-06-07,826312083
Africa,,2023-06-08,826312083
Africa,,2023-06-09,826312083
Africa,,2023-06-10,826312083
Africa,,2023-06-11,826364780
Africa,,2023-06-12,826364780
Africa,,2023-06-13,826365072
Africa,,2023-06-14,826365072
Africa,,2023-06-15,826365072
Africa,,2023-06-16,826365072
Africa,,2023-06-17,826365072
Africa,,2023-06-18,832649548
Africa,,2023-06-19,832649548
Africa,,2023-06-20,832649771
Africa,,2023-06-21,832649771
Africa,,2023-06-22,832649771
Africa,,2023-06-23,832649771
Africa,,2023-06-24,832649771
Africa,,2023-06-25,833311909
Africa,,2023-06-26,833311909
Africa,,2023-06-27,833311909
Africa,,2023-06-28,833311909
Africa,,2023-06-29,833311909
Africa,,2023-06-30,833311909
Africa,,2023-07-01,833311909
Africa,,2023-07-02,836608069
Africa,,2023-07-03,836608069
Africa,,2023-07-04,836608069
Africa,,2023-07-05,836608069
Africa,,2023-07-06,836608069
Africa,,2023-07-07,836608069
Africa,,2023-07-08,836608069
Africa,,2023-07-09,836608069
Africa,,2023-07-10,836608069
Africa,,2023-07-11,836608069
Africa,,2023-07-12,836608069
Africa,,2023-07-13,836608069
Africa,,2023-07-14,836608069
Africa,,2023-07-15,836608069
Africa,,2023-07-16,836759306
Africa,,2023-07-17,836759306
Africa,,2023-07-18,836759306
Africa,,2023-07-19,836759306
Africa,,2023-07-20,836759306
Africa,,2023-07-21,836759306
Africa,,2023-07-22,836759306
Africa,,2023-07-23,849795010
Africa,,2023-07-24,849795010
Africa,,2023-07-25,850906995
Africa,,2023-07-26,850906995
Africa,,2023-07-27,850906995
Africa,,2023-07-28,850906995
Africa,,2023-07-29,850906995
Africa,,2023-07-30,850972897
Africa,,2023-07-31,850972897
Africa,,2023-08-01,850972897
Africa,,2023-08-02,850972897
Africa,,2023-08-03,850972897
Africa,,2023-08-04,850972897
Africa,,2023-08-05,850972897
Africa,,2023-08-06,851662801
Africa,,2023-08-07,851662801
Africa,,2023-08-08,851662801
Africa,,2023-08-09,851662801
Africa,,2023-08-10,851662801
Africa,,2023-08-11,851662801
Africa,,2023-08-12,851662801
Africa,,2023-08-13,851664913
Africa,,2023-08-14,851664913
Africa,,2023-08-15,851664913
Africa,,2023-08-16,851664913
Africa,,2023-08-17,851664913
Africa,,2023-08-18,851664913
Africa,,2023-08-19,851664913
Africa,,2023-08-20,852104301
Albania,ALB,2021-01-10,0
Albania,ALB,2021-01-12,128
Albania,ALB,2021-01-13,188
Albania,ALB,2021-01-14,266
Albania,ALB,2021-01-15,308
Albania,ALB,2021-01-16,369
Albania,ALB,2021-01-17,405
Albania,ALB,2021-01-18,447
Albania,ALB,2021-01-19,483
Albania,ALB,2021-01-20,519
Albania,ALB,2021-01-21,549
Albania,ALB,2021-02-02,550
Albania,ALB,2021-02-09,1127
Albania,ALB,2021-02-17,1701
Albania,ALB,2021-02-18,3049
Albania,ALB,2021-02-19,4177
Albania,ALB,2021-02-22,6728
Albania,ALB,2021-02-25,10135
Albania,ALB,2021-03-01,14295
Albania,ALB,2021-03-03,15793
Albania,ALB,2021-03-10,21613
Albania,ALB,2021-03-12,23635
Albania,ALB,2021-03-17,33369
Albania,ALB,2021-03-22,48229
Albania,ALB,2021-03-23,51690
Albania,ALB,2021-03-24,53992
Albania,ALB,2021-03-25,59348
Albania,ALB,2021-03-26,62248
Albania,ALB,2021-03-27,64075
Albania,ALB,2021-03-28,78000
Albania,ALB,2021-03-30,119321
Albania,ALB,2021-03-31,138846
Albania,ALB,2021-04-01,155463
Albania,ALB,2021-04-02,172486
Albania,ALB,2021-04-03,185496
Albania,ALB,2021-04-04,192882
Albania,ALB,2021-04-05,206708
Albania,ALB,2021-04-06,221588
Albania,ALB,2021-04-07,232379
Albania,ALB,2021-04-08,242542
Albania,ALB,2021-04-09,250676
Albania,ALB,2021-04-10,256810
Albania,ALB,2021-04-12,267531
Albania,ALB,2021-04-13,281216
Albania,ALB,2021-04-15,304488
Albania,ALB,2021-04-16,314622
Albania,ALB,2021-04-17,324840
Albania,ALB,2021-04-18,332905
Albania,ALB,2021-04-19,345934
Albania,ALB,2021-04-20,350000
Albania,ALB,2021-04-21,372075
Albania,ALB,2021-04-22,382998
Albania,ALB,2021-04-23,391351
Albania,ALB,2021-04-24,400064
Albania,ALB,2021-04-26,408619
Albania,ALB,2021-04-27,416855
Albania,ALB,2021-04-28,433628
Albania,ALB,2021-04-29,453248
Albania,ALB,2021-04-30,476903
Albania,ALB,2021-05-01,494028
Albania,ALB,2021-05-03,517501
Albania,ALB,2021-05-04,537387
Albania,ALB,2021-05-05,556584
Albania,ALB,2021-05-06,572226
Albania,ALB,2021-05-07,585693
Albania,ALB,2021-05-08,596766
Albania,ALB,2021-05-09,600000
Albania,ALB,2021-05-10,612959
Albania,ALB,2021-05-11,622507
Albania,ALB,2021-05-12,632676
Albania,ALB,2021-05-13,638338
Albania,ALB,2021-05-14,653330
Albania,ALB,2021-05-17,680083
Albania,ALB,2021-05-18,688947
Albania,ALB,2021-05-19,697811
Albania,ALB,2021-05-20,703743
Albania,ALB,2021-05-21,708846
Albania,ALB,2021-05-23,716616
Albania,ALB,2021-05-24,725135
Albania,ALB,2021-05-26,748986
Albania,ALB,2021-05-27,759043
Albania,ALB,2021-05-30,772204
Albania,ALB,2021-05-31,776461
Albania,ALB,2021-06-01,780342
Albania,ALB,2021-06-03,787321
Albania,ALB,2021-06-06,798624
Albania,ALB,2021-06-07,803682
Albania,ALB,2021-06-08,809992
Albania,ALB,2021-06-09,816556
Albania,ALB,2021-06-10,823053
Albania,ALB,2021-06-11,830281
Albania,ALB,2021-06-12,834868
Albania,ALB,2021-06-13,836430
Albania,ALB,2021-06-14,842535
Albania,ALB,2021-06-15,848430
Albania,ALB,2021-06-16,854227
Albania,ALB,2021-06-17,862628
Albania,ALB,2021-06-20,880912
Albania,ALB,2021-06-21,890052
Albania,ALB,2021-06-22,901429
Albania,ALB,2021-06-23,912874
Albania,ALB,2021-06-24,922886
Albania,ALB,2021-06-28,943439
Albania,ALB,2021-06-29,955498
Albania,ALB,2021-06-30,968034
Albania,ALB,2021-07-01,974486
Albania,ALB,2021-07-02,981499
Albania,ALB,2021-07-04,988550
Albania,ALB,2021-07-05,994081
Albania,ALB,2021-07-06,1000063
Albania,ALB,2021-07-07,1005663
Albania,ALB,2021-07-08,1011297
Albania,ALB,2021-07-09,1016554
Albania,ALB,2021-07-10,1021408
Albania,ALB,2021-07-11,1022802
Albania,ALB,2021-07-12,1029234
Albania,ALB,2021-07-13,1035667
Albania,ALB,2021-07-14,1043499
Albania,ALB,2021-07-15,1052108
Albania,ALB,2021-07-16,1060042
Albania,ALB,2021-07-17,1067135
Albania,ALB,2021-07-18,1069365
Albania,ALB,2021-07-20,1082424
Albania,ALB,2021-07-21,1095453
Albania,ALB,2021-07-22,1109785
Albania,ALB,2021-07-25,1138771
Albania,ALB,2021-07-29,1179769
Albania,ALB,2021-07-30,1190847
Albania,ALB,2021-07-31,1198933
Albania,ALB,2021-08-01,1203087
Albania,ALB,2021-08-02,1212761
Albania,ALB,2021-08-03,1221640
Albania,ALB,2021-08-04,1229405
Albania,ALB,2021-08-05,1238036
Albania,ALB,2021-08-08,1259952
Albania,ALB,2021-08-10,1280239
Albania,ALB,2021-08-13,1309995
Albania,ALB,2021-08-15,1321198
Albania,ALB,2021-08-16,1330754
Albania,ALB,2021-08-17,1340339
Albania,ALB,2021-08-19,1358228
Albania,ALB,2021-08-21,1373349
Albania,ALB,2021-08-22,1376763
Albania,ALB,2021-08-23,1386713
Albania,ALB,2021-08-24,1396390
Albania,ALB,2021-08-25,1405653
Albania,ALB,2021-08-26,1415907
Albania,ALB,2021-08-27,1427977
Albania,ALB,2021-08-29,1444764
Albania,ALB,2021-08-30,1458048
Albania,ALB,2021-08-31,1472316
Albania,ALB,2021-09-01,1485250
Albania,ALB,2021-09-02,1499898
Albania,ALB,2021-09-06,1539232
Albania,ALB,2021-09-07,1553626
Albania,ALB,2021-09-08,1567313
Albania,ALB,2021-09-09,1579402
Albania,ALB,2021-09-10,1589575
Albania,ALB,2021-09-11,1598196
Albania,ALB,2021-09-12,1601552
Albania,ALB,2021-09-13,1610157
Albania,ALB,2021-09-14,1618111
Albania,ALB,2021-09-15,1625636
Albania,ALB,2021-09-16,1632986
Albania,ALB,2021-09-17,1640239
Albania,ALB,2021-09-19,1649884
Albania,ALB,2021-09-20,1657595
Albania,ALB,2021-09-21,1665590
Albania,ALB,2021-09-22,1674093
Albania,ALB,2021-09-23,1683644
Albania,ALB,2021-09-24,1693555
Albania,ALB,2021-09-27,1715133
Albania,ALB,2021-09-28,1723996
Albania,ALB,2021-09-29,1732549
Albania,ALB,2021-09-30,1741373
Albania,ALB,2021-10-01,1749106
Albania,ALB,2021-10-02,1756040
Albania,ALB,2021-10-04,1764714
Albania,ALB,2021-10-05,1771542
Albania,ALB,2021-10-06,1778093
Albania,ALB,2021-10-07,1783984
Albania,ALB,2021-10-08,1789592
Albania,ALB,2021-10-09,1795351
Albania,ALB,2021-10-11,1803799
Albania,ALB,2021-10-12,1810433
Albania,ALB,2021-10-13,1816580
Albania,ALB,2021-10-17,1836856
Albania,ALB,2021-10-18,1842661
Albania,ALB,2021-10-19,1848634
Albania,ALB,2021-10-20,1854615
Albania,ALB,2021-10-21,1860335
Albania,ALB,2021-10-22,1865942
Albania,ALB,2021-10-24,1873903
Albania,ALB,2021-10-25,1879391
Albania,ALB,2021-10-27,1891041
Albania,ALB,2021-10-28,1896652
Albania,ALB,2021-10-29,1901824
Albania,ALB,2021-11-01,1909861
Albania,ALB,2021-11-03,1926604
Albania,ALB,2021-11-06,1944676
Albania,ALB,2021-11-07,1947148
Albania,ALB,2021-11-09,1963359
Albania,ALB,2021-11-10,1971973
Albania,ALB,2021-11-11,1980231
Albania,ALB,2021-11-14,2000104
Albania,ALB,2021-11-16,2016954
Albania,ALB,2021-11-17,2025561
Albania,ALB,2021-11-18,2033766
Albania,ALB,2021-11-21,2050342
Albania,ALB,2021-11-24,2074670
Albania,ALB,2021-11-25,2081782
Albania,ALB,2021-11-28,2096897
Albania,ALB,2021-11-30,2101039
Albania,ALB,2021-12-01,2111797
Albania,ALB,2021-12-03,2130714
Albania,ALB,2021-12-05,2141863
Albania,ALB,2021-12-06,2151065
Albania,ALB,2021-12-07,2161198
Albania,ALB,2021-12-08,2166207
Albania,ALB,2021-12-12,2196145
Albania,ALB,2021-12-13,2206089
Albania,ALB,2021-12-14,2216402
Albania,ALB,2021-12-15,2226267
Albania,ALB,2021-12-18,2251010
Albania,ALB,2021-12-21,2270522
Albania,ALB,2021-12-23,2286235
Albania,ALB,2021-12-28,2316606
Albania,ALB,2022-01-04,2356290
Albania,ALB,2022-01-05,2367574
Albania,ALB,2022-01-08,2398207
Albania,ALB,2022-01-10,2410728
Albania,ALB,2022-01-11,2419734
Albania,ALB,2022-01-30,2523683
Albania,ALB,2022-02-01,2612804
Albania,ALB,2022-02-06,2634377
Albania,ALB,2022-02-07,2639523
Albania,ALB,2022-02-13,2661838
Albania,ALB,2022-02-14,2665804
Albania,ALB,2022-02-15,2669695
Albania,ALB,2022-02-16,2673183
Albania,ALB,2022-02-20,2683715
Albania,ALB,2022-02-27,2702638
Albania,ALB,2022-03-01,2708574
Albania,ALB,2022-03-07,2723146
Albania,ALB,2022-03-10,2729969
Albania,ALB,2022-03-14,2735318
Albania,ALB,2022-03-15,2737859
Albania,ALB,2022-03-24,2754244
Albania,ALB,2022-03-29,2762715
Albania,ALB,2022-03-31,2766890
Albania,ALB,2022-04-04,2773475
Albania,ALB,2022-04-07,2780674
Albania,ALB,2022-04-11,2787225
Albania,ALB,2022-04-14,2793310
Albania,ALB,2022-04-20,2801345
Albania,ALB,2022-05-01,2825500
Albania,ALB,2022-05-15,2840948
Albania,ALB,2022-05-22,2866387
Albania,ALB,2022-05-29,2873654
Albania,ALB,2022-06-05,2883079
Albania,ALB,2022-06-19,2898881
Albania,ALB,2022-06-26,2906126
Albania,ALB,2022-07-10,2919443
Albania,ALB,2022-07-24,2934116
Albania,ALB,2022-07-31,2940709
Albania,ALB,2022-08-21,2956198
Albania,ALB,2022-09-04,2966256
Albania,ALB,2022-09-18,2974247
Albania,ALB,2022-09-25,2978248
Albania,ALB,2022-10-16,2991576
Albania,ALB,2022-10-23,2996383
Albania,ALB,2022-11-13,3011499
Albania,ALB,2022-11-27,3017443
Albania,ALB,2022-12-11,3025728
Albania,ALB,2023-01-08,3042696
Albania,ALB,2023-01-15,3047340
Albania,ALB,2023-02-05,3058102
Albania,ALB,2023-03-19,3070468
Albania,ALB,2023-04-09,3075848
Albania,ALB,2023-05-14,3080679
Algeria,DZA,2021-01-29,0
Algeria,DZA,2021-01-30,30
Algeria,DZA,2021-02-19,75000
Algeria,DZA,2021-08-20,4146091
Algeria,DZA,2021-09-04,8000000
Algeria,DZA,2021-09-12,9989662
Algeria,DZA,2021-09-25,10049978
Algeria,DZA,2021-10-24,11080739
Algeria,DZA,2021-10-27,11148720
Algeria,DZA,2021-10-30,11179354
Algeria,DZA,2021-11-02,11271319
Algeria,DZA,2021-11-08,11316115
Algeria,DZA,2021-11-13,11376816
Algeria,DZA,2021-11-21,12008974
Algeria,DZA,2021-11-22,12032500
Algeria,DZA,2021-11-25,12076870
Algeria,DZA,2021-11-29,12145830
Algeria,DZA,2021-11-30,12293060
Algeria,DZA,2021-12-14,12437324
Algeria,DZA,2021-12-21,12545356
Algeria,DZA,2022-01-09,12974545
Algeria,DZA,2022-02-08,13461201
Algeria,DZA,2022-02-20,13631683
Algeria,DZA,2022-03-09,13704895
Algeria,DZA,2022-04-24,13772044
Algeria,DZA,2022-05-01,15205854
Algeria,DZA,2022-05-29,15205854
Algeria,DZA,2022-09-04,15267442
Andorra,AND,2021-01-25,576
Andorra,AND,2021-02-01,1036
Andorra,AND,2021-02-10,1291
Andorra,AND,2021-02-12,1622
Andorra,AND,2021-02-19,2141
Andorra,AND,2021-02-24,2390
Andorra,AND,2021-02-26,2526
Andorra,AND,2021-03-08,3611
Andorra,AND,2021-03-10,4914
Andorra,AND,2021-03-15,8363
Andorra,AND,2021-03-19,9288
Andorra,AND,2021-04-04,12440
Andorra,AND,2021-04-05,15269
Andorra,AND,2021-04-11,17091
Andorra,AND,2021-04-12,19064
Andorra,AND,2021-04-19,26414
Andorra,AND,2021-04-26,28503
Andorra,AND,2021-05-03,28881
Andorra,AND,2021-05-10,31633
Andorra,AND,2021-05-17,32317
Andorra,AND,2021-05-31,35916
Andorra,AND,2021-06-07,41473
Andorra,AND,2021-06-14,51107
Andorra,AND,2021-06-21,63265
Andorra,AND,2021-06-28,68329
Andorra,AND,2021-07-12,70018
Andorra,AND,2021-07-19,82349
Andorra,AND,2021-08-01,86320
Andorra,AND,2021-08-15,91660
Andorra,AND,2021-08-29,95918
Andorra,AND,2021-09-26,102032
Andorra,AND,2021-10-03,102692
Andorra,AND,2021-10-31,104534
Andorra,AND,2021-12-05,106428
Andorra,AND,2021-12-12,115709
Andorra,AND,2021-12-26,117246
Andorra,AND,2022-01-16,135421
Andorra,AND,2022-01-23,140193
Andorra,AND,2022-02-06,141962
Andorra,AND,2022-02-13,142420
Andorra,AND,2022-02-20,151284
Andorra,AND,2022-03-13,151997
Andorra,AND,2022-03-27,152187
Andorra,AND,2022-04-10,152301
Andorra,AND,2022-04-24,152463
Andorra,AND,2022-05-01,152694
Andorra,AND,2022-05-22,152991
Andorra,AND,2022-05-29,153072
Andorra,AND,2022-06-12,153177
Andorra,AND,2022-06-26,153383
Andorra,AND,2022-07-03,153447
Andorra,AND,2022-07-10,153531
Andorra,AND,2022-08-21,154077
Andorra,AND,2022-09-04,154195
Andorra,AND,2022-09-11,154216
Andorra,AND,2022-10-16,154320
Andorra,AND,2022-11-13,154367
Andorra,AND,2022-12-18,156242
Andorra,AND,2023-01-29,156766
Andorra,AND,2023-02-26,156957
Andorra,AND,2023-04-09,157038
Andorra,AND,2023-05-21,157059
Angola,AGO,2021-03-01,0
Angola,AGO,2021-03-08,6169
Angola,AGO,2021-03-18,49000
Angola,AGO,2021-03-24,87022
Angola,AGO,2021-03-29,130750
Angola,AGO,2021-04-06,181578
Angola,AGO,2021-04-11,245442
Angola,AGO,2021-04-19,395447
Angola,AGO,2021-04-23,456349
Angola,AGO,2021-05-12,626572
Angola,AGO,2021-05-18,681502
Angola,AGO,2021-05-21,757535
Angola,AGO,2021-05-26,859979
Angola,AGO,2021-05-31,909215
Angola,AGO,2021-06-08,1115919
Angola,AGO,2021-06-10,1222630
Angola,AGO,2021-06-15,1314375
Angola,AGO,2021-06-20,1380174
Angola,AGO,2021-06-24,1432699
Angola,AGO,2021-06-28,1488292
Angola,AGO,2021-07-05,1513460
Angola,AGO,2021-07-12,1558201
Angola,AGO,2021-07-19,1592537
Angola,AGO,2021-08-03,1680059
Angola,AGO,2021-08-09,1695588
Angola,AGO,2021-08-16,1727488
Angola,AGO,2021-08-20,1754073
Angola,AGO,2021-08-25,1841568
Angola,AGO,2021-09-01,2086325
Angola,AGO,2021-09-11,2469333
Angola,AGO,2021-09-19,2820134
Angola,AGO,2021-09-26,3134137
Angola,AGO,2021-10-08,4074677
Angola,AGO,2021-10-14,4448653
Angola,AGO,2021-10-18,5224697
Angola,AGO,2021-10-20,5661085
Angola,AGO,2021-10-24,5940208
Angola,AGO,2021-10-26,6164219
Angola,AGO,2021-11-02,6647925
Angola,AGO,2021-11-07,7246966
Angola,AGO,2021-11-11,7806481
Angola,AGO,2021-11-18,8231981
Angola,AGO,2021-11-21,8798259
Angola,AGO,2021-11-24,9026310
Angola,AGO,2021-12-02,9847459
Angola,AGO,2021-12-06,10018061
Angola,AGO,2021-12-09,10319552
Angola,AGO,2021-12-15,10805281
Angola,AGO,2021-12-23,11164918
Angola,AGO,2021-12-30,11615144
Angola,AGO,2022-01-06,11797041
Angola,AGO,2022-01-08,12099891
Angola,AGO,2022-01-12,12377226
Angola,AGO,2022-01-14,12690132
